column_1,column_1_min,column_1_max,column_2,column_2_min,column_2_max,iv
nationality,6.0,7.0,house,10.0,14.0,0.0
nationality,6.0,7.0,house,10.0,30.0,0.0
nationality,6.0,7.0,house,11.0,11.0,0.0
nationality,6.0,7.0,house,11.0,14.0,0.0
nationality,6.0,7.0,house,11.0,30.0,0.0
nationality,6.0,7.0,house,14.0,14.0,0.0
nationality,6.0,7.0,house,14.0,30.0,0.0
nationality,6.0,7.0,house,30.0,30.0,0.0
nationality,6.0,8.0,house,0.0,0.0,0.101
nationality,6.0,8.0,house,0.0,1.0,4.353
nationality,6.0,8.0,house,0.0,2.0,4.771
nationality,6.0,8.0,house,0.0,3.0,4.873
nationality,6.0,8.0,house,0.0,4.0,4.898
nationality,6.0,8.0,house,0.0,5.0,4.898
nationality,6.0,8.0,house,0.0,6.0,4.898
nationality,6.0,8.0,house,0.0,7.0,4.898
nationality,6.0,8.0,house,0.0,8.0,4.898
nationality,6.0,8.0,house,0.0,10.0,4.898
nationality,6.0,8.0,house,0.0,11.0,4.898
nationality,6.0,8.0,house,0.0,14.0,4.898
nationality,6.0,8.0,house,0.0,30.0,4.898
nationality,6.0,8.0,house,1.0,1.0,4.251
nationality,6.0,8.0,house,1.0,2.0,4.67
nationality,6.0,8.0,house,1.0,3.0,4.771
nationality,6.0,8.0,house,1.0,4.0,4.797
nationality,6.0,8.0,house,1.0,5.0,4.797
nationality,6.0,8.0,house,1.0,6.0,4.797
nationality,6.0,8.0,house,1.0,7.0,4.797
nationality,6.0,8.0,house,1.0,8.0,4.797
nationality,6.0,8.0,house,1.0,10.0,4.797
nationality,6.0,8.0,house,1.0,11.0,4.797
nationality,6.0,8.0,house,1.0,14.0,4.797
nationality,6.0,8.0,house,1.0,30.0,4.797
nationality,6.0,8.0,house,2.0,2.0,0.419
nationality,6.0,8.0,house,2.0,3.0,0.52
nationality,6.0,8.0,house,2.0,4.0,0.545
nationality,6.0,8.0,house,2.0,5.0,0.545
nationality,6.0,8.0,house,2.0,6.0,0.545
nationality,6.0,8.0,house,2.0,7.0,0.545
nationality,6.0,8.0,house,2.0,8.0,0.545
nationality,6.0,8.0,house,2.0,10.0,0.545
nationality,6.0,8.0,house,2.0,11.0,0.545
nationality,6.0,8.0,house,2.0,14.0,0.545
nationality,6.0,8.0,house,2.0,30.0,0.545
nationality,6.0,8.0,house,3.0,3.0,0.101
nationality,6.0,8.0,house,3.0,4.0,0.127
nationality,6.0,8.0,house,3.0,5.0,0.127
nationality,6.0,8.0,house,3.0,6.0,0.127
nationality,6.0,8.0,house,3.0,7.0,0.127
nationality,6.0,8.0,house,3.0,8.0,0.127
nationality,6.0,8.0,house,3.0,10.0,0.127
nationality,6.0,8.0,house,3.0,11.0,0.127
nationality,6.0,8.0,house,3.0,14.0,0.127
nationality,6.0,8.0,house,3.0,30.0,0.127
nationality,6.0,8.0,house,4.0,4.0,0.025
nationality,6.0,8.0,house,4.0,5.0,0.025
nationality,6.0,8.0,house,4.0,6.0,0.025
nationality,6.0,8.0,house,4.0,7.0,0.025
nationality,6.0,8.0,house,4.0,8.0,0.025
nationality,6.0,8.0,house,4.0,10.0,0.025
nationality,6.0,8.0,house,4.0,11.0,0.025
nationality,6.0,8.0,house,4.0,14.0,0.025
nationality,6.0,8.0,house,4.0,30.0,0.025
nationality,6.0,8.0,house,5.0,5.0,0.0
nationality,6.0,8.0,house,5.0,6.0,0.0
nationality,6.0,8.0,house,5.0,7.0,0.0
nationality,6.0,8.0,house,5.0,8.0,0.0
nationality,6.0,8.0,house,5.0,10.0,0.0
nationality,6.0,8.0,house,5.0,11.0,0.0
nationality,6.0,8.0,house,5.0,14.0,0.0
nationality,6.0,8.0,house,5.0,30.0,0.0
nationality,6.0,8.0,house,6.0,6.0,0.0
nationality,6.0,8.0,house,6.0,7.0,0.0
nationality,6.0,8.0,house,6.0,8.0,0.0
nationality,6.0,8.0,house,6.0,10.0,0.0
nationality,6.0,8.0,house,6.0,11.0,0.0
nationality,6.0,8.0,house,6.0,14.0,0.0
nationality,6.0,8.0,house,6.0,30.0,0.0
nationality,6.0,8.0,house,7.0,7.0,0.0
nationality,6.0,8.0,house,7.0,8.0,0.0
nationality,6.0,8.0,house,7.0,10.0,0.0
nationality,6.0,8.0,house,7.0,11.0,0.0
nationality,6.0,8.0,house,7.0,14.0,0.0
nationality,6.0,8.0,house,7.0,30.0,0.0
nationality,6.0,8.0,house,8.0,8.0,0.0
nationality,6.0,8.0,house,8.0,10.0,0.0
nationality,6.0,8.0,house,8.0,11.0,0.0
nationality,6.0,8.0,house,8.0,14.0,0.0
nationality,6.0,8.0,house,8.0,30.0,0.0
nationality,6.0,8.0,house,10.0,10.0,0.0
nationality,6.0,8.0,house,10.0,11.0,0.0
nationality,6.0,8.0,house,10.0,14.0,0.0
nationality,6.0,8.0,house,10.0,30.0,0.0
nationality,6.0,8.0,house,11.0,11.0,0.0
nationality,6.0,8.0,house,11.0,14.0,0.0
nationality,6.0,8.0,house,11.0,30.0,0.0
nationality,6.0,8.0,house,14.0,14.0,0.0
nationality,6.0,8.0,house,14.0,30.0,0.0
nationality,6.0,8.0,house,30.0,30.0,0.0
nationality,7.0,7.0,house,0.0,0.0,0.0
nationality,7.0,7.0,house,0.0,1.0,0.013
nationality,7.0,7.0,house,0.0,2.0,0.013
nationality,7.0,7.0,house,0.0,3.0,0.013
nationality,7.0,7.0,house,0.0,4.0,0.013
nationality,7.0,7.0,house,0.0,5.0,0.013
nationality,7.0,7.0,house,0.0,6.0,0.013
nationality,7.0,7.0,house,0.0,7.0,0.013
nationality,7.0,7.0,house,0.0,8.0,0.013
nationality,7.0,7.0,house,0.0,10.0,0.013
nationality,7.0,7.0,house,0.0,11.0,0.013
nationality,7.0,7.0,house,0.0,14.0,0.013
nationality,7.0,7.0,house,0.0,30.0,0.013
nationality,7.0,7.0,house,1.0,1.0,0.013
nationality,7.0,7.0,house,1.0,2.0,0.013
nationality,7.0,7.0,house,1.0,3.0,0.013
nationality,7.0,7.0,house,1.0,4.0,0.013
nationality,7.0,7.0,house,1.0,5.0,0.013
nationality,7.0,7.0,house,1.0,6.0,0.013
nationality,7.0,7.0,house,1.0,7.0,0.013
nationality,7.0,7.0,house,1.0,8.0,0.013
nationality,7.0,7.0,house,1.0,10.0,0.013
nationality,7.0,7.0,house,1.0,11.0,0.013
nationality,7.0,7.0,house,1.0,14.0,0.013
nationality,7.0,7.0,house,1.0,30.0,0.013
nationality,7.0,7.0,house,2.0,2.0,0.0
nationality,7.0,7.0,house,2.0,3.0,0.0
nationality,7.0,7.0,house,2.0,4.0,0.0
nationality,7.0,7.0,house,2.0,5.0,0.0
nationality,7.0,7.0,house,2.0,6.0,0.0
nationality,7.0,7.0,house,2.0,7.0,0.0
nationality,7.0,7.0,house,2.0,8.0,0.0
nationality,7.0,7.0,house,2.0,10.0,0.0
nationality,7.0,7.0,house,2.0,11.0,0.0
nationality,7.0,7.0,house,2.0,14.0,0.0
nationality,7.0,7.0,house,2.0,30.0,0.0
nationality,7.0,7.0,house,3.0,3.0,0.0
nationality,7.0,7.0,house,3.0,4.0,0.0
nationality,7.0,7.0,house,3.0,5.0,0.0
nationality,7.0,7.0,house,3.0,6.0,0.0
nationality,7.0,7.0,house,3.0,7.0,0.0
nationality,7.0,7.0,house,3.0,8.0,0.0
nationality,7.0,7.0,house,3.0,10.0,0.0
nationality,7.0,7.0,house,3.0,11.0,0.0
nationality,7.0,7.0,house,3.0,14.0,0.0
nationality,7.0,7.0,house,3.0,30.0,0.0
nationality,7.0,7.0,house,4.0,4.0,0.0
nationality,7.0,7.0,house,4.0,5.0,0.0
nationality,7.0,7.0,house,4.0,6.0,0.0
nationality,7.0,7.0,house,4.0,7.0,0.0
nationality,7.0,7.0,house,4.0,8.0,0.0
nationality,7.0,7.0,house,4.0,10.0,0.0
nationality,7.0,7.0,house,4.0,11.0,0.0
nationality,7.0,7.0,house,4.0,14.0,0.0
nationality,7.0,7.0,house,4.0,30.0,0.0
nationality,7.0,7.0,house,5.0,5.0,0.0
nationality,7.0,7.0,house,5.0,6.0,0.0
nationality,7.0,7.0,house,5.0,7.0,0.0
nationality,7.0,7.0,house,5.0,8.0,0.0
nationality,7.0,7.0,house,5.0,10.0,0.0
nationality,7.0,7.0,house,5.0,11.0,0.0
nationality,7.0,7.0,house,5.0,14.0,0.0
nationality,7.0,7.0,house,5.0,30.0,0.0
nationality,7.0,7.0,house,6.0,6.0,0.0
nationality,7.0,7.0,house,6.0,7.0,0.0
nationality,7.0,7.0,house,6.0,8.0,0.0
nationality,7.0,7.0,house,6.0,10.0,0.0
nationality,7.0,7.0,house,6.0,11.0,0.0
nationality,7.0,7.0,house,6.0,14.0,0.0
nationality,7.0,7.0,house,6.0,30.0,0.0
nationality,7.0,7.0,house,7.0,7.0,0.0
nationality,7.0,7.0,house,7.0,8.0,0.0
nationality,7.0,7.0,house,7.0,10.0,0.0
nationality,7.0,7.0,house,7.0,11.0,0.0
nationality,7.0,7.0,house,7.0,14.0,0.0
nationality,7.0,7.0,house,7.0,30.0,0.0
nationality,7.0,7.0,house,8.0,8.0,0.0
nationality,7.0,7.0,house,8.0,10.0,0.0
nationality,7.0,7.0,house,8.0,11.0,0.0
nationality,7.0,7.0,house,8.0,14.0,0.0
nationality,7.0,7.0,house,8.0,30.0,0.0
nationality,7.0,7.0,house,10.0,10.0,0.0
nationality,7.0,7.0,house,10.0,11.0,0.0
nationality,7.0,7.0,house,10.0,14.0,0.0
nationality,7.0,7.0,house,10.0,30.0,0.0
nationality,7.0,7.0,house,11.0,11.0,0.0
nationality,7.0,7.0,house,11.0,14.0,0.0
nationality,7.0,7.0,house,11.0,30.0,0.0
nationality,7.0,7.0,house,14.0,14.0,0.0
nationality,7.0,7.0,house,14.0,30.0,0.0
nationality,7.0,7.0,house,30.0,30.0,0.0
nationality,7.0,8.0,house,0.0,0.0,0.076
nationality,7.0,8.0,house,0.0,1.0,3.223
nationality,7.0,8.0,house,0.0,2.0,3.578
nationality,7.0,8.0,house,0.0,3.0,3.654
nationality,7.0,8.0,house,0.0,4.0,3.68
nationality,7.0,8.0,house,0.0,5.0,3.68
nationality,7.0,8.0,house,0.0,6.0,3.68
nationality,7.0,8.0,house,0.0,7.0,3.68
nationality,7.0,8.0,house,0.0,8.0,3.68
nationality,7.0,8.0,house,0.0,10.0,3.68
nationality,7.0,8.0,house,0.0,11.0,3.68
nationality,7.0,8.0,house,0.0,14.0,3.68
nationality,7.0,8.0,house,0.0,30.0,3.68
nationality,7.0,8.0,house,1.0,1.0,3.147
nationality,7.0,8.0,house,1.0,2.0,3.502
nationality,7.0,8.0,house,1.0,3.0,3.578
nationality,7.0,8.0,house,1.0,4.0,3.604
nationality,7.0,8.0,house,1.0,5.0,3.604
nationality,7.0,8.0,house,1.0,6.0,3.604
nationality,7.0,8.0,house,1.0,7.0,3.604
nationality,7.0,8.0,house,1.0,8.0,3.604
nationality,7.0,8.0,house,1.0,10.0,3.604
nationality,7.0,8.0,house,1.0,11.0,3.604
nationality,7.0,8.0,house,1.0,14.0,3.604
nationality,7.0,8.0,house,1.0,30.0,3.604
nationality,7.0,8.0,house,2.0,2.0,0.355
nationality,7.0,8.0,house,2.0,3.0,0.431
nationality,7.0,8.0,house,2.0,4.0,0.457
nationality,7.0,8.0,house,2.0,5.0,0.457
nationality,7.0,8.0,house,2.0,6.0,0.457
nationality,7.0,8.0,house,2.0,7.0,0.457
nationality,7.0,8.0,house,2.0,8.0,0.457
nationality,7.0,8.0,house,2.0,10.0,0.457
nationality,7.0,8.0,house,2.0,11.0,0.457
nationality,7.0,8.0,house,2.0,14.0,0.457
nationality,7.0,8.0,house,2.0,30.0,0.457
nationality,7.0,8.0,house,3.0,3.0,0.076
nationality,7.0,8.0,house,3.0,4.0,0.101
nationality,7.0,8.0,house,3.0,5.0,0.101
nationality,7.0,8.0,house,3.0,6.0,0.101
nationality,7.0,8.0,house,3.0,7.0,0.101
nationality,7.0,8.0,house,3.0,8.0,0.101
nationality,7.0,8.0,house,3.0,10.0,0.101
nationality,7.0,8.0,house,3.0,11.0,0.101
nationality,7.0,8.0,house,3.0,14.0,0.101
nationality,7.0,8.0,house,3.0,30.0,0.101
nationality,7.0,8.0,house,4.0,4.0,0.025
nationality,7.0,8.0,house,4.0,5.0,0.025
nationality,7.0,8.0,house,4.0,6.0,0.025
nationality,7.0,8.0,house,4.0,7.0,0.025
nationality,7.0,8.0,house,4.0,8.0,0.025
nationality,7.0,8.0,house,4.0,10.0,0.025
nationality,7.0,8.0,house,4.0,11.0,0.025
nationality,7.0,8.0,house,4.0,14.0,0.025
nationality,7.0,8.0,house,4.0,30.0,0.025
nationality,7.0,8.0,house,5.0,5.0,0.0
nationality,7.0,8.0,house,5.0,6.0,0.0
nationality,7.0,8.0,house,5.0,7.0,0.0
nationality,7.0,8.0,house,5.0,8.0,0.0
nationality,7.0,8.0,house,5.0,10.0,0.0
nationality,7.0,8.0,house,5.0,11.0,0.0
nationality,7.0,8.0,house,5.0,14.0,0.0
nationality,7.0,8.0,house,5.0,30.0,0.0
nationality,7.0,8.0,house,6.0,6.0,0.0
nationality,7.0,8.0,house,6.0,7.0,0.0
nationality,7.0,8.0,house,6.0,8.0,0.0
nationality,7.0,8.0,house,6.0,10.0,0.0
nationality,7.0,8.0,house,6.0,11.0,0.0
nationality,7.0,8.0,house,6.0,14.0,0.0
nationality,7.0,8.0,house,6.0,30.0,0.0
nationality,7.0,8.0,house,7.0,7.0,0.0
nationality,7.0,8.0,house,7.0,8.0,0.0
nationality,7.0,8.0,house,7.0,10.0,0.0
nationality,7.0,8.0,house,7.0,11.0,0.0
nationality,7.0,8.0,house,7.0,14.0,0.0
nationality,7.0,8.0,house,7.0,30.0,0.0
nationality,7.0,8.0,house,8.0,8.0,0.0
nationality,7.0,8.0,house,8.0,10.0,0.0
nationality,7.0,8.0,house,8.0,11.0,0.0
nationality,7.0,8.0,house,8.0,14.0,0.0
nationality,7.0,8.0,house,8.0,30.0,0.0
nationality,7.0,8.0,house,10.0,10.0,0.0
nationality,7.0,8.0,house,10.0,11.0,0.0
nationality,7.0,8.0,house,10.0,14.0,0.0
nationality,7.0,8.0,house,10.0,30.0,0.0
nationality,7.0,8.0,house,11.0,11.0,0.0
nationality,7.0,8.0,house,11.0,14.0,0.0
nationality,7.0,8.0,house,11.0,30.0,0.0
nationality,7.0,8.0,house,14.0,14.0,0.0
nationality,7.0,8.0,house,14.0,30.0,0.0
nationality,7.0,8.0,house,30.0,30.0,0.0
nationality,8.0,8.0,house,0.0,0.0,0.076
nationality,8.0,8.0,house,0.0,1.0,3.21
nationality,8.0,8.0,house,0.0,2.0,3.565
nationality,8.0,8.0,house,0.0,3.0,3.642
nationality,8.0,8.0,house,0.0,4.0,3.667
nationality,8.0,8.0,house,0.0,5.0,3.667
nationality,8.0,8.0,house,0.0,6.0,3.667
nationality,8.0,8.0,house,0.0,7.0,3.667
nationality,8.0,8.0,house,0.0,8.0,3.667
nationality,8.0,8.0,house,0.0,10.0,3.667
nationality,8.0,8.0,house,0.0,11.0,3.667
nationality,8.0,8.0,house,0.0,14.0,3.667
nationality,8.0,8.0,house,0.0,30.0,3.667
nationality,8.0,8.0,house,1.0,1.0,3.134
nationality,8.0,8.0,house,1.0,2.0,3.489
nationality,8.0,8.0,house,1.0,3.0,3.565
nationality,8.0,8.0,house,1.0,4.0,3.591
nationality,8.0,8.0,house,1.0,5.0,3.591
nationality,8.0,8.0,house,1.0,6.0,3.591
nationality,8.0,8.0,house,1.0,7.0,3.591
nationality,8.0,8.0,house,1.0,8.0,3.591
nationality,8.0,8.0,house,1.0,10.0,3.591
nationality,8.0,8.0,house,1.0,11.0,3.591
nationality,8.0,8.0,house,1.0,14.0,3.591
nationality,8.0,8.0,house,1.0,30.0,3.591
nationality,8.0,8.0,house,2.0,2.0,0.355
nationality,8.0,8.0,house,2.0,3.0,0.431
nationality,8.0,8.0,house,2.0,4.0,0.457
nationality,8.0,8.0,house,2.0,5.0,0.457
nationality,8.0,8.0,house,2.0,6.0,0.457
nationality,8.0,8.0,house,2.0,7.0,0.457
nationality,8.0,8.0,house,2.0,8.0,0.457
nationality,8.0,8.0,house,2.0,10.0,0.457
nationality,8.0,8.0,house,2.0,11.0,0.457
nationality,8.0,8.0,house,2.0,14.0,0.457
nationality,8.0,8.0,house,2.0,30.0,0.457
nationality,8.0,8.0,house,3.0,3.0,0.076
nationality,8.0,8.0,house,3.0,4.0,0.101
nationality,8.0,8.0,house,3.0,5.0,0.101
nationality,8.0,8.0,house,3.0,6.0,0.101
nationality,8.0,8.0,house,3.0,7.0,0.101
nationality,8.0,8.0,house,3.0,8.0,0.101
nationality,8.0,8.0,house,3.0,10.0,0.101
nationality,8.0,8.0,house,3.0,11.0,0.101
nationality,8.0,8.0,house,3.0,14.0,0.101
nationality,8.0,8.0,house,3.0,30.0,0.101
nationality,8.0,8.0,house,4.0,4.0,0.025
nationality,8.0,8.0,house,4.0,5.0,0.025
nationality,8.0,8.0,house,4.0,6.0,0.025
nationality,8.0,8.0,house,4.0,7.0,0.025
nationality,8.0,8.0,house,4.0,8.0,0.025
nationality,8.0,8.0,house,4.0,10.0,0.025
nationality,8.0,8.0,house,4.0,11.0,0.025
nationality,8.0,8.0,house,4.0,14.0,0.025
nationality,8.0,8.0,house,4.0,30.0,0.025
nationality,8.0,8.0,house,5.0,5.0,0.0
nationality,8.0,8.0,house,5.0,6.0,0.0
nationality,8.0,8.0,house,5.0,7.0,0.0
nationality,8.0,8.0,house,5.0,8.0,0.0
nationality,8.0,8.0,house,5.0,10.0,0.0
nationality,8.0,8.0,house,5.0,11.0,0.0
nationality,8.0,8.0,house,5.0,14.0,0.0
nationality,8.0,8.0,house,5.0,30.0,0.0
nationality,8.0,8.0,house,6.0,6.0,0.0
nationality,8.0,8.0,house,6.0,7.0,0.0
nationality,8.0,8.0,house,6.0,8.0,0.0
nationality,8.0,8.0,house,6.0,10.0,0.0
nationality,8.0,8.0,house,6.0,11.0,0.0
nationality,8.0,8.0,house,6.0,14.0,0.0
nationality,8.0,8.0,house,6.0,30.0,0.0
nationality,8.0,8.0,house,7.0,7.0,0.0
nationality,8.0,8.0,house,7.0,8.0,0.0
nationality,8.0,8.0,house,7.0,10.0,0.0
nationality,8.0,8.0,house,7.0,11.0,0.0
nationality,8.0,8.0,house,7.0,14.0,0.0
nationality,8.0,8.0,house,7.0,30.0,0.0
nationality,8.0,8.0,house,8.0,8.0,0.0
nationality,8.0,8.0,house,8.0,10.0,0.0
nationality,8.0,8.0,house,8.0,11.0,0.0
nationality,8.0,8.0,house,8.0,14.0,0.0
nationality,8.0,8.0,house,8.0,30.0,0.0
nationality,8.0,8.0,house,10.0,10.0,0.0
nationality,8.0,8.0,house,10.0,11.0,0.0
nationality,8.0,8.0,house,10.0,14.0,0.0
nationality,8.0,8.0,house,10.0,30.0,0.0
nationality,8.0,8.0,house,11.0,11.0,0.0
nationality,8.0,8.0,house,11.0,14.0,0.0
nationality,8.0,8.0,house,11.0,30.0,0.0
nationality,8.0,8.0,house,14.0,14.0,0.0
nationality,8.0,8.0,house,14.0,30.0,0.0
nationality,8.0,8.0,house,30.0,30.0,0.0
nationality,1.0,1.0,car,1.0,1.0,0.068
nationality,1.0,1.0,car,1.0,2.0,0.015
nationality,1.0,1.0,car,2.0,2.0,0.013
nationality,1.0,2.0,car,1.0,1.0,0.07
nationality,1.0,2.0,car,1.0,2.0,0.01
nationality,1.0,2.0,car,2.0,2.0,0.018
nationality,1.0,3.0,car,1.0,1.0,0.072
nationality,1.0,3.0,car,1.0,2.0,0.001
nationality,1.0,3.0,car,2.0,2.0,0.038
nationality,1.0,4.0,car,1.0,1.0,0.077
nationality,1.0,4.0,car,1.0,2.0,4.937
nationality,1.0,4.0,car,2.0,2.0,0.165
nationality,1.0,5.0,car,1.0,1.0,0.078
nationality,1.0,5.0,car,1.0,2.0,4.898
nationality,1.0,5.0,car,2.0,2.0,0.164
nationality,1.0,6.0,car,1.0,1.0,0.08
nationality,1.0,6.0,car,1.0,2.0,3.68
nationality,1.0,6.0,car,2.0,2.0,0.144
nationality,1.0,7.0,car,1.0,1.0,0.08
nationality,1.0,7.0,car,1.0,2.0,3.667
nationality,1.0,7.0,car,2.0,2.0,0.143
nationality,1.0,8.0,car,1.0,1.0,0.086
nationality,1.0,8.0,car,1.0,2.0,0.0
nationality,1.0,8.0,car,2.0,2.0,0.086
nationality,2.0,2.0,car,1.0,1.0,0.089
nationality,2.0,2.0,car,1.0,2.0,0.01
nationality,2.0,2.0,car,2.0,2.0,0.015
nationality,2.0,3.0,car,1.0,1.0,0.241
nationality,2.0,3.0,car,1.0,2.0,0.036
nationality,2.0,3.0,car,2.0,2.0,0.047
nationality,2.0,4.0,car,1.0,1.0,0.596
nationality,2.0,4.0,car,1.0,2.0,0.124
nationality,2.0,4.0,car,2.0,2.0,0.154
nationality,2.0,5.0,car,1.0,1.0,0.622
nationality,2.0,5.0,car,1.0,2.0,0.123
nationality,2.0,5.0,car,2.0,2.0,0.153
nationality,2.0,6.0,car,1.0,1.0,0.786
nationality,2.0,6.0,car,1.0,2.0,0.079
nationality,2.0,6.0,car,2.0,2.0,0.105
nationality,2.0,7.0,car,1.0,1.0,0.786
nationality,2.0,7.0,car,1.0,2.0,0.079
nationality,2.0,7.0,car,2.0,2.0,0.105
nationality,2.0,8.0,car,1.0,1.0,1.192
nationality,2.0,8.0,car,1.0,2.0,0.015
nationality,2.0,8.0,car,2.0,2.0,0.029
nationality,3.0,3.0,car,1.0,1.0,0.152
nationality,3.0,3.0,car,1.0,2.0,0.026
nationality,3.0,3.0,car,2.0,2.0,0.032
nationality,3.0,4.0,car,1.0,1.0,0.507
nationality,3.0,4.0,car,1.0,2.0,0.113
nationality,3.0,4.0,car,2.0,2.0,0.138
nationality,3.0,5.0,car,1.0,1.0,0.533
nationality,3.0,5.0,car,1.0,2.0,0.111
nationality,3.0,5.0,car,2.0,2.0,0.137
nationality,3.0,6.0,car,1.0,1.0,0.698
nationality,3.0,6.0,car,1.0,2.0,0.069
nationality,3.0,6.0,car,2.0,2.0,0.091
nationality,3.0,7.0,car,1.0,1.0,0.698
nationality,3.0,7.0,car,1.0,2.0,0.069
nationality,3.0,7.0,car,2.0,2.0,0.091
nationality,3.0,8.0,car,1.0,1.0,1.104
nationality,3.0,8.0,car,1.0,2.0,0.01
nationality,3.0,8.0,car,2.0,2.0,0.021
nationality,4.0,4.0,car,1.0,1.0,0.355
nationality,4.0,4.0,car,1.0,2.0,0.085
nationality,4.0,4.0,car,2.0,2.0,0.103
nationality,4.0,5.0,car,1.0,1.0,0.381
nationality,4.0,5.0,car,1.0,2.0,0.083
nationality,4.0,5.0,car,2.0,2.0,0.103
nationality,4.0,6.0,car,1.0,1.0,0.545
nationality,4.0,6.0,car,1.0,2.0,0.043
nationality,4.0,6.0,car,2.0,2.0,0.058
nationality,4.0,7.0,car,1.0,1.0,0.545
nationality,4.0,7.0,car,1.0,2.0,0.043
nationality,4.0,7.0,car,2.0,2.0,0.058
nationality,4.0,8.0,car,1.0,1.0,0.951
nationality,4.0,8.0,car,1.0,2.0,0.001
nationality,4.0,8.0,car,2.0,2.0,0.005
nationality,5.0,5.0,car,1.0,1.0,0.025
nationality,5.0,5.0,car,1.0,2.0,0.038
nationality,5.0,5.0,car,2.0,2.0,0.013
nationality,5.0,6.0,car,1.0,1.0,0.19
nationality,5.0,6.0,car,1.0,2.0,1.256
nationality,5.0,6.0,car,2.0,2.0,1.066
nationality,5.0,7.0,car,1.0,1.0,0.19
nationality,5.0,7.0,car,1.0,2.0,1.269
nationality,5.0,7.0,car,2.0,2.0,1.078
nationality,5.0,8.0,car,1.0,1.0,0.596
nationality,5.0,8.0,car,1.0,2.0,4.937
nationality,5.0,8.0,car,2.0,2.0,4.34
nationality,6.0,6.0,car,1.0,1.0,0.165
nationality,6.0,6.0,car,1.0,2.0,1.218
nationality,6.0,6.0,car,2.0,2.0,1.053
nationality,6.0,7.0,car,1.0,1.0,0.165
nationality,6.0,7.0,car,1.0,2.0,1.23
nationality,6.0,7.0,car,2.0,2.0,1.066
nationality,6.0,8.0,car,1.0,1.0,0.571
nationality,6.0,8.0,car,1.0,2.0,4.898
nationality,6.0,8.0,car,2.0,2.0,4.327
nationality,7.0,7.0,car,1.0,1.0,0.0
nationality,7.0,7.0,car,1.0,2.0,0.013
nationality,7.0,7.0,car,2.0,2.0,0.013
nationality,7.0,8.0,car,1.0,1.0,0.406
nationality,7.0,8.0,car,1.0,2.0,3.68
nationality,7.0,8.0,car,2.0,2.0,3.274
nationality,8.0,8.0,car,1.0,1.0,0.406
nationality,8.0,8.0,car,1.0,2.0,3.667
nationality,8.0,8.0,car,2.0,2.0,3.261
nationality,1.0,1.0,invest_0,0,0,0.028
nationality,1.0,1.0,invest_0,0,1,0.015
nationality,1.0,1.0,invest_0,1,1,0.015
nationality,1.0,2.0,invest_0,0,0,0.022
nationality,1.0,2.0,invest_0,0,1,0.01
nationality,1.0,2.0,invest_0,1,1,0.015
nationality,1.0,3.0,invest_0,0,0,0.008
nationality,1.0,3.0,invest_0,0,1,0.001
nationality,1.0,3.0,invest_0,1,1,0.015
nationality,1.0,4.0,invest_0,0,0,0.027
nationality,1.0,4.0,invest_0,0,1,4.937
nationality,1.0,4.0,invest_0,1,1,0.014
nationality,1.0,5.0,invest_0,0,0,0.026
nationality,1.0,5.0,invest_0,0,1,4.898
nationality,1.0,5.0,invest_0,1,1,0.013
nationality,1.0,6.0,invest_0,0,0,0.013
nationality,1.0,6.0,invest_0,0,1,3.68
nationality,1.0,6.0,invest_0,1,1,0.012
nationality,1.0,7.0,invest_0,0,0,0.012
nationality,1.0,7.0,invest_0,0,1,3.667
nationality,1.0,7.0,invest_0,1,1,0.012
nationality,1.0,8.0,invest_0,0,0,0.011
nationality,1.0,8.0,invest_0,0,1,0.0
nationality,1.0,8.0,invest_0,1,1,0.011
nationality,2.0,2.0,invest_0,0,0,0.01
nationality,2.0,2.0,invest_0,0,1,0.01
nationality,2.0,2.0,invest_0,1,1,0.0
nationality,2.0,3.0,invest_0,0,0,0.036
nationality,2.0,3.0,invest_0,0,1,0.036
nationality,2.0,3.0,invest_0,1,1,0.013
nationality,2.0,4.0,invest_0,0,0,0.127
nationality,2.0,4.0,invest_0,0,1,0.124
nationality,2.0,4.0,invest_0,1,1,0.063
nationality,2.0,5.0,invest_0,0,0,0.126
nationality,2.0,5.0,invest_0,0,1,0.123
nationality,2.0,5.0,invest_0,1,1,0.076
nationality,2.0,6.0,invest_0,0,0,0.084
nationality,2.0,6.0,invest_0,0,1,0.079
nationality,2.0,6.0,invest_0,1,1,0.165
nationality,2.0,7.0,invest_0,0,0,0.084
nationality,2.0,7.0,invest_0,0,1,0.079
nationality,2.0,7.0,invest_0,1,1,0.165
nationality,2.0,8.0,invest_0,0,0,0.017
nationality,2.0,8.0,invest_0,0,1,0.015
nationality,2.0,8.0,invest_0,1,1,0.216
nationality,3.0,3.0,invest_0,0,0,0.026
nationality,3.0,3.0,invest_0,0,1,0.026
nationality,3.0,3.0,invest_0,1,1,0.013
nationality,3.0,4.0,invest_0,0,0,0.116
nationality,3.0,4.0,invest_0,0,1,0.113
nationality,3.0,4.0,invest_0,1,1,0.063
nationality,3.0,5.0,invest_0,0,0,0.115
nationality,3.0,5.0,invest_0,0,1,0.111
nationality,3.0,5.0,invest_0,1,1,0.076
nationality,3.0,6.0,invest_0,0,0,0.074
nationality,3.0,6.0,invest_0,0,1,0.069
nationality,3.0,6.0,invest_0,1,1,0.165
nationality,3.0,7.0,invest_0,0,0,0.073
nationality,3.0,7.0,invest_0,0,1,0.069
